Date,Product,Category,Region,Salesperson,Customer_ID,Quantity,Unit_Price,Discount_Rate,Subtotal,Discount_Amount,Total_Amount,Customer_Age,Customer_Satisfaction,Payment_Method,Order_Priority,Month,Year,Quarter,Day_of_Week,Month_Name
2020-02-11 04:19:32.394478896,Mouse,Accessories,East,Sales_Person_11,Customer_0550,11,20.84,0.031,229.29,7.04,222.25,35,2.4,Bank Transfer,Low,2,2020,1,Tuesday,February
2020-02-11 11:20:06.241248249,Laptop,Electronics,South,Sales_Person_20,Customer_0867,5,931.75,0.175,4658.76,817.51,3841.25,43,3.1,Debit Card,Medium,2,2020,1,Tuesday,February
2020-02-11 18:20:40.088017603,Monitor,Electronics,North,Sales_Person_03,Customer_0380,2,385.23,0.058,770.46,44.46,726.0,44,2.4,Cash,Low,2,2020,1,Tuesday,February
2020-02-12 01:21:13.934786957,Printer,Accessories,West,Sales_Person_17,Customer_0743,1,175.19,0.187,175.19,32.7,142.5,21,3.0,Credit Card,Critical,2,2020,1,Wednesday,February
2020-02-12 08:21:47.781556311,Headphones,Accessories,East,Sales_Person_12,Customer_0478,3,89.02,0.086,267.07,22.93,244.14,32,2.4,Debit Card,Medium,2,2020,1,Wednesday,February
2020-02-12 15:22:21.628325665,Headphones,Accessories,South,Sales_Person_10,Customer_0262,5,118.03,0.015,590.13,9.13,581.0,48,3.8,Debit Card,Medium,2,2020,1,Wednesday,February
2020-02-12 22:22:55.475095019,Scanner,Accessories,East,Sales_Person_08,Customer_0580,2,142.1,0.245,284.2,69.65,214.55,56,4.6,Bank Transfer,Medium,2,2020,1,Wednesday,February
2020-02-13 05:23:29.321864373,Phone,Electronics,East,Sales_Person_15,Customer_0179,1,667.18,0.215,667.18,143.72,523.47,54,2.8,Cash,Low,2,2020,1,Thursday,February
2020-02-13 12:24:03.168633727,Printer,Accessories,Central,Sales_Person_05,Customer_0357,2,251.26,0.229,502.52,115.28,387.24,49,4.9,Debit Card,Medium,2,2020,1,Thursday,February
2020-02-13 19:24:37.015403080,Printer,Accessories,Central,Sales_Person_04,Customer_0419,3,285.82,0.176,857.45,150.68,706.78,44,4.9,Credit Card,High,2,2020,1,Thursday,February
2020-02-14 02:25:10.862172434,Speaker,Accessories,Central,Sales_Person_21,Customer_0698,1,85.23,0.185,85.23,15.8,69.43,58,3.9,Debit Card,Medium,2,2020,1,Friday,February
2020-02-14 09:25:44.708941788,Mouse,Accessories,South,Sales_Person_20,Customer_0953,8,26.32,0.146,210.54,30.77,179.77,49,4.2,Bank Transfer,Medium,2,2020,1,Friday,February
2020-02-14 16:26:18.555711142,Headphones,Accessories,East,Sales_Person_19,Customer_0201,5,102.39,0.13,511.96,66.61,445.35,45,4.7,Debit Card,High,2,2020,1,Friday,February
2020-02-14 23:26:52.402480496,Laptop,Electronics,North,Sales_Person_21,Customer_0902,1,1141.57,0.163,1141.57,185.66,955.91,59,3.8,Credit Card,Low,2,2020,1,Friday,February
2020-02-15 06:27:26.249249850,Keyboard,Accessories,West,Sales_Person_04,Customer_0013,10,66.67,0.099,666.66,66.12,600.54,38,2.8,Bank Transfer,Medium,2,2020,1,Saturday,February
2020-02-15 13:28:00.096019204,Keyboard,Accessories,Central,Sales_Person_15,Customer_0443,7,64.18,0.002,449.28,1.08,448.21,64,2.4,Credit Card,Low,2,2020,1,Saturday,February
2020-02-15 20:28:33.942788558,Monitor,Electronics,Central,Sales_Person_17,Customer_0726,4,256.27,0.05,1025.09,51.62,973.47,32,3.1,Cash,Low,2,2020,1,Saturday,February
2020-02-16 03:29:07.789557911,Headphones,Accessories,East,Sales_Person_12,Customer_0732,2,65.52,0.124,131.05,16.31,114.73,27,2.9,Bank Transfer,Low,2,2020,1,Sunday,February
2020-02-16 10:29:41.636327265,Headphones,Accessories,East,Sales_Person_03,Customer_0286,3,69.01,0.15,207.03,30.98,176.06,57,4.4,Debit Card,Low,2,2020,1,Sunday,February
2020-02-16 17:30:15.483096619,Scanner,Accessories,South,Sales_Person_10,Customer_0756,5,219.91,0.125,1099.55,137.64,961.92,52,4.9,Credit Card,Critical,2,2020,1,Sunday,February
2020-02-17 00:30:49.329865973,Keyboard,Accessories,South,Sales_Person_15,Customer_0868,6,48.9,0.084,293.41,24.71,268.7,64,2.6,Debit Card,Medium,2,2020,1,Monday,February
2020-02-17 07:31:23.176635327,Headphones,Accessories,Central,Sales_Person_10,Customer_0258,2,117.33,0.037,234.65,8.76,225.89,63,3.7,Credit Card,Low,2,2020,1,Monday,February
2020-02-17 14:31:57.023404681,Scanner,Accessories,East,Sales_Person_24,Customer_0570,4,142.76,0.123,571.04,70.51,500.53,59,4.0,Credit Card,Medium,2,2020,1,Monday,February
2020-02-17 21:32:30.870174035,Mouse,Accessories,North,Sales_Person_23,Customer_0548,10,30.6,0.105,305.99,32.05,273.94,74,2.2,Debit Card,Low,2,2020,1,Monday,February
2020-02-18 04:33:04.716943388,Webcam,Accessories,West,Sales_Person_18,Customer_0840,1,90.15,0.072,90.15,6.51,83.64,63,3.6,Credit Card,Medium,2,2020,1,Tuesday,February
2020-02-18 11:33:38.563712742,Speaker,Accessories,East,Sales_Person_01,Customer_0941,2,110.25,0.157,220.49,34.55,185.94,26,2.6,Cash,Critical,2,2020,1,Tuesday,February
2020-02-18 18:34:12.410482096,Desktop,Electronics,East,Sales_Person_03,Customer_0490,1,526.37,0.228,526.37,119.92,406.46,64,4.0,Credit Card,Low,2,2020,1,Tuesday,February
2020-02-19 01:34:46.257251450,Printer,Accessories,South,Sales_Person_21,Customer_0498,5,236.81,0.141,1184.07,166.41,1017.67,38,4.5,Credit Card,Low,2,2020,1,Wednesday,February
2020-02-19 08:35:20.104020804,Phone,Electronics,West,Sales_Person_12,Customer_0905,2,694.32,0.241,1388.65,335.34,1053.31,36,3.4,Bank Transfer,High,2,2020,1,Wednesday,February
2020-02-19 15:35:53.950790158,Monitor,Electronics,Central,Sales_Person_01,Customer_0894,3,302.98,0.081,908.95,73.75,835.2,18,2.6,Bank Transfer,Low,2,2020,1,Wednesday,February
2020-02-19 22:36:27.797559512,Webcam,Accessories,East,Sales_Person_03,Customer_0705,5,105.39,0.0,526.93,0.03,526.9,34,3.9,Bank Transfer,Low,2,2020,1,Wednesday,February
2020-02-20 05:37:01.644328866,Speaker,Accessories,Central,Sales_Person_03,Customer_0333,2,106.81,0.141,213.63,30.07,183.56,57,3.9,Bank Transfer,Critical,2,2020,1,Thursday,February
2020-02-20 12:37:35.491098219,Speaker,Accessories,East,Sales_Person_05,Customer_0562,2,95.03,0.063,190.07,11.89,178.18,55,4.2,Bank Transfer,Low,2,2020,1,Thursday,February
2020-02-20 19:38:09.337867573,Speaker,Accessories,Central,Sales_Person_19,Customer_0975,5,92.47,0.239,462.37,110.58,351.79,41,3.7,Cash,Critical,2,2020,1,Thursday,February
2020-02-21 02:38:43.184636927,Speaker,Accessories,West,Sales_Person_25,Customer_0032,3,128.62,0.131,385.87,50.67,335.2,30,4.9,Credit Card,Medium,2,2020,1,Friday,February
2020-02-21 09:39:17.031406281,Keyboard,Accessories,South,Sales_Person_01,Customer_0610,13,54.21,0.184,704.75,129.52,575.23,21,2.5,Debit Card,High,2,2020,1,Friday,February
2020-02-21 16:39:50.878175635,Scanner,Accessories,West,Sales_Person_04,Customer_0043,5,151.15,0.072,755.77,54.68,701.09,27,4.5,Debit Card,Low,2,2020,1,Friday,February
2020-02-21 23:40:24.724944989,Printer,Accessories,North,Sales_Person_04,Customer_0893,5,228.05,0.047,1140.23,53.28,1086.95,71,4.8,Debit Card,Low,2,2020,1,Friday,February
2020-02-22 06:40:58.571714343,Headphones,Accessories,South,Sales_Person_17,Customer_0351,5,83.69,0.117,418.43,48.88,369.55,55,2.1,Cash,Low,2,2020,1,Saturday,February
2020-02-22 13:41:32.418483697,Speaker,Accessories,West,Sales_Person_14,Customer_0334,4,111.7,0.168,446.78,75.25,371.53,57,2.8,Credit Card,Low,2,2020,1,Saturday,February
2020-02-22 20:42:06.265253051,Phone,Electronics,North,Sales_Person_18,Customer_0822,4,629.91,0.189,2519.65,476.22,2043.43,39,3.2,Debit Card,Low,2,2020,1,Saturday,February
2020-02-23 03:42:40.112022405,Headphones,Accessories,East,Sales_Person_01,Customer_0559,5,106.5,0.077,532.5,41.11,491.39,33,2.5,Debit Card,Medium,2,2020,1,Sunday,February
2020-02-23 10:43:13.958791758,Laptop,Electronics,East,Sales_Person_22,Customer_0270,4,957.98,0.176,3831.93,675.56,3156.37,43,2.7,Credit Card,Medium,2,2020,1,Sunday,February
2020-02-23 17:43:47.805561112,Laptop,Electronics,Central,Sales_Person_16,Customer_0944,3,996.35,0.015,2989.06,44.9,2944.17,32,2.4,Credit Card,Critical,2,2020,1,Sunday,February
2020-02-24 00:44:21.652330466,Phone,Electronics,South,Sales_Person_03,Customer_0823,3,403.43,0.102,1210.3,123.9,1086.4,26,4.3,Debit Card,High,2,2020,1,Monday,February
2020-02-24 07:44:55.499099820,Scanner,Accessories,East,Sales_Person_23,Customer_0413,3,212.46,0.167,637.38,106.41,530.97,36,4.1,Bank Transfer,Low,2,2020,1,Monday,February
2020-02-24 14:45:29.345869174,Phone,Electronics,South,Sales_Person_21,Customer_0943,1,649.41,0.224,649.41,145.7,503.72,19,3.4,Cash,Low,2,2020,1,Monday,February
2020-02-24 21:46:03.192638528,Keyboard,Accessories,East,Sales_Person_09,Customer_0575,5,52.22,0.032,261.09,8.26,252.82,29,2.1,Cash,High,2,2020,1,Monday,February
2020-02-25 04:46:37.039407882,Phone,Electronics,Central,Sales_Person_23,Customer_0019,2,741.82,0.219,1483.63,325.03,1158.61,30,3.6,Credit Card,Low,2,2020,1,Tuesday,February
2020-02-25 11:47:10.886177236,Mouse,Accessories,West,Sales_Person_04,Customer_0347,4,24.51,0.079,98.05,7.73,90.32,55,3.1,Debit Card,Medium,2,2020,1,Tuesday,February
2020-02-25 18:47:44.732946589,Headphones,Accessories,Central,Sales_Person_21,Customer_0905,3,88.27,0.058,264.81,15.43,249.38,53,2.9,Credit Card,Low,2,2020,1,Tuesday,February
2020-02-26 01:48:18.579715943,Webcam,Accessories,North,Sales_Person_05,Customer_0613,2,66.75,0.122,133.5,16.33,117.17,60,4.1,Cash,Low,2,2020,1,Wednesday,February
2020-02-26 08:48:52.426485297,Tablet,Electronics,East,Sales_Person_11,Customer_0037,1,363.02,0.181,363.02,65.71,297.31,62,2.7,Cash,High,2,2020,1,Wednesday,February
2020-02-26 15:49:26.273254651,Scanner,Accessories,North,Sales_Person_21,Customer_0619,2,200.5,0.089,401.01,35.62,365.38,67,3.4,Debit Card,Medium,2,2020,1,Wednesday,February
2020-02-26 22:50:00.120024005,Phone,Electronics,North,Sales_Person_09,Customer_0092,2,645.65,0.24,1291.3,309.51,981.79,55,4.6,Cash,Low,2,2020,1,Wednesday,February
2020-02-27 05:50:33.966793359,Monitor,Electronics,South,Sales_Person_03,Customer_0820,3,265.01,0.039,795.03,31.11,763.93,42,4.6,Bank Transfer,High,2,2020,1,Thursday,February
2020-02-27 12:51:07.813562713,Laptop,Electronics,East,Sales_Person_06,Customer_0185,1,1192.38,0.245,1192.38,292.42,899.97,31,3.6,Credit Card,Medium,2,2020,1,Thursday,February
2020-02-27 19:51:41.660332066,Mouse,Accessories,North,Sales_Person_24,Customer_0728,17,32.07,0.0,545.21,0.24,544.98,55,3.0,Credit Card,High,2,2020,1,Thursday,February
2020-02-28 02:52:15.507101420,Printer,Accessories,West,Sales_Person_11,Customer_0028,2,188.69,0.087,377.38,33.01,344.37,26,4.9,Bank Transfer,Low,2,2020,1,Friday,February
2020-02-28 09:52:49.353870774,Speaker,Accessories,North,Sales_Person_09,Customer_0548,5,138.63,0.117,693.17,80.78,612.39,21,4.7,Bank Transfer,High,2,2020,1,Friday,February
2020-02-28 16:53:23.200640128,Tablet,Electronics,West,Sales_Person_15,Customer_0372,4,388.43,0.01,1553.71,15.63,1538.08,36,2.5,Debit Card,Critical,2,2020,1,Friday,February
2020-02-28 23:53:57.047409482,Scanner,Accessories,South,Sales_Person_23,Customer_0832,2,130.21,0.12,260.42,31.25,229.17,73,4.9,Cash,Critical,2,2020,1,Friday,February
2020-02-29 06:54:30.894178836,Webcam,Accessories,North,Sales_Person_03,Customer_0530,4,75.64,0.069,302.55,20.99,281.56,73,2.2,Cash,Low,2,2020,1,Saturday,February
2020-02-29 13:55:04.740948190,Tablet,Electronics,Central,Sales_Person_01,Customer_0345,2,572.37,0.207,1144.74,237.33,907.41,65,2.7,Cash,Critical,2,2020,1,Saturday,February
2020-02-29 20:55:38.587717544,Phone,Electronics,South,Sales_Person_20,Customer_0419,3,421.27,0.114,1263.82,143.77,1120.05,43,3.5,Debit Card,High,2,2020,1,Saturday,February
2020-03-01 03:56:12.434486897,Keyboard,Accessories,West,Sales_Person_22,Customer_0196,1,68.74,0.048,68.74,3.32,65.43,72,3.5,Cash,Medium,3,2020,1,Sunday,March
2020-03-01 10:56:46.281256251,Laptop,Electronics,South,Sales_Person_19,Customer_0078,1,1086.84,0.058,1086.84,62.91,1023.94,69,3.9,Credit Card,Low,3,2020,1,Sunday,March
2020-03-01 17:57:20.128025605,Laptop,Electronics,North,Sales_Person_14,Customer_0167,2,959.39,0.172,1918.77,330.67,1588.1,32,4.6,Cash,High,3,2020,1,Sunday,March
2020-03-02 00:57:53.974794959,Printer,Accessories,East,Sales_Person_17,Customer_0090,2,276.39,0.046,552.79,25.24,527.55,49,4.3,Debit Card,Medium,3,2020,1,Monday,March
2020-03-02 07:58:27.821564313,Keyboard,Accessories,East,Sales_Person_22,Customer_0264,18,64.35,0.176,1158.32,204.11,954.21,44,3.3,Credit Card,Low,3,2020,1,Monday,March
2020-03-02 14:59:01.668333667,Speaker,Accessories,West,Sales_Person_14,Customer_0472,5,92.69,0.163,463.46,75.73,387.74,25,4.4,Debit Card,Low,3,2020,1,Monday,March
2020-03-02 21:59:35.515103021,Headphones,Accessories,West,Sales_Person_17,Customer_0208,4,77.37,0.205,309.47,63.35,246.12,26,4.0,Debit Card,High,3,2020,1,Monday,March
2020-03-03 05:00:09.361872375,Desktop,Electronics,East,Sales_Person_25,Customer_0724,4,488.27,0.234,1953.08,456.3,1496.78,69,4.6,Bank Transfer,Low,3,2020,1,Tuesday,March
2020-03-03 12:00:43.208641728,Mouse,Accessories,West,Sales_Person_14,Customer_0271,2,34.17,0.093,68.34,6.32,62.01,24,5.0,Debit Card,Low,3,2020,1,Tuesday,March
2020-03-03 19:01:17.055411082,Laptop,Electronics,South,Sales_Person_12,Customer_0263,2,1113.64,0.035,2227.28,76.89,2150.4,38,4.2,Cash,Low,3,2020,1,Tuesday,March
2020-03-04 02:01:50.902180436,Monitor,Electronics,Central,Sales_Person_16,Customer_0506,1,304.4,0.009,304.4,2.86,301.54,25,3.4,Debit Card,Low,3,2020,1,Wednesday,March
2020-03-04 09:02:24.748949790,Laptop,Electronics,Central,Sales_Person_01,Customer_0785,3,1190.25,0.236,3570.76,843.66,2727.09,50,4.0,Debit Card,Low,3,2020,1,Wednesday,March
2020-03-04 16:02:58.595719144,Tablet,Electronics,South,Sales_Person_13,Customer_0512,5,438.59,0.091,2192.93,199.49,1993.44,32,4.3,Cash,Low,3,2020,1,Wednesday,March
2020-03-04 23:03:32.442488498,Laptop,Electronics,Central,Sales_Person_06,Customer_0854,1,837.07,0.065,837.07,54.28,782.79,67,3.0,Credit Card,Low,3,2020,1,Wednesday,March
2020-03-05 06:04:06.289257852,Scanner,Accessories,North,Sales_Person_17,Customer_0726,1,124.23,0.198,124.23,24.54,99.69,65,3.6,Debit Card,Low,3,2020,1,Thursday,March
2020-03-05 13:04:40.136027206,Laptop,Electronics,South,Sales_Person_12,Customer_0886,3,899.19,0.194,2697.56,522.81,2174.75,70,4.3,Debit Card,Critical,3,2020,1,Thursday,March
2020-03-05 20:05:13.982796559,Desktop,Electronics,West,Sales_Person_23,Customer_0576,5,485.21,0.131,2426.06,317.32,2108.75,47,3.0,Credit Card,High,3,2020,1,Thursday,March
2020-03-06 03:05:47.829565913,Desktop,Electronics,South,Sales_Person_19,Customer_0524,4,762.66,0.123,3050.66,375.54,2675.11,55,4.8,Cash,Medium,3,2020,1,Friday,March
2020-03-06 10:06:21.676335267,Speaker,Accessories,East,Sales_Person_06,Customer_0722,2,94.47,0.207,188.93,39.18,149.75,58,4.8,Credit Card,Medium,3,2020,1,Friday,March
2020-03-06 17:06:55.523104621,Webcam,Accessories,West,Sales_Person_07,Customer_0312,3,79.22,0.202,237.65,48.05,189.59,65,2.3,Cash,High,3,2020,1,Friday,March
2020-03-07 00:07:29.369873975,Headphones,Accessories,East,Sales_Person_01,Customer_0174,4,69.97,0.232,279.88,64.84,215.04,30,5.0,Cash,Low,3,2020,1,Saturday,March
2020-03-07 07:08:03.216643329,Monitor,Electronics,West,Sales_Person_01,Customer_0431,1,248.01,0.225,248.01,55.72,192.29,19,4.4,Debit Card,Low,3,2020,1,Saturday,March
2020-03-07 14:08:37.063412683,Laptop,Electronics,Central,Sales_Person_05,Customer_0768,1,882.19,0.02,882.19,17.36,864.82,63,3.3,Bank Transfer,High,3,2020,1,Saturday,March
2020-03-07 21:09:10.910182036,Laptop,Electronics,South,Sales_Person_06,Customer_0463,5,701.63,0.056,3508.16,197.12,3311.04,33,2.2,Bank Transfer,High,3,2020,1,Saturday,March
2020-03-08 04:09:44.756951390,Mouse,Accessories,North,Sales_Person_16,Customer_0101,19,30.87,0.049,586.44,28.92,557.52,26,2.4,Cash,Medium,3,2020,1,Sunday,March
2020-03-08 11:10:18.603720744,Desktop,Electronics,West,Sales_Person_25,Customer_0016,5,521.77,0.046,2608.87,119.51,2489.36,61,4.1,Cash,Medium,3,2020,1,Sunday,March
2020-03-08 18:10:52.450490098,Monitor,Electronics,West,Sales_Person_16,Customer_0709,2,278.73,0.224,557.46,125.05,432.41,29,3.0,Debit Card,Critical,3,2020,1,Sunday,March
2020-03-09 01:11:26.297259452,Speaker,Accessories,East,Sales_Person_14,Customer_0258,3,104.75,0.111,314.25,34.73,279.51,67,3.2,Bank Transfer,Low,3,2020,1,Monday,March
2020-03-09 08:12:00.144028806,Printer,Accessories,Central,Sales_Person_01,Customer_0896,2,219.42,0.087,438.84,38.26,400.59,54,5.0,Debit Card,Medium,3,2020,1,Monday,March
2020-03-09 15:12:33.990798160,Webcam,Accessories,East,Sales_Person_13,Customer_0244,1,88.57,0.042,88.57,3.75,84.82,23,2.5,Cash,Low,3,2020,1,Monday,March
2020-03-09 22:13:07.837567514,Headphones,Accessories,East,Sales_Person_20,Customer_0348,2,84.81,0.151,169.62,25.53,144.09,37,4.2,Credit Card,Critical,3,2020,1,Monday,March
2020-03-10 05:13:41.684336867,Keyboard,Accessories,Central,Sales_Person_10,Customer_0249,9,52.74,0.061,474.63,28.88,445.76,35,5.0,Credit Card,High,3,2020,1,Tuesday,March
2020-03-10 12:14:15.531106221,Headphones,Accessories,North,Sales_Person_24,Customer_0105,5,99.05,0.146,495.26,72.44,422.82,39,4.3,Cash,Critical,3,2020,1,Tuesday,March
2020-03-10 19:14:49.377875575,Scanner,Accessories,East,Sales_Person_10,Customer_0694,4,129.1,0.098,516.4,50.42,465.99,51,2.2,Debit Card,Critical,3,2020,1,Tuesday,March
2020-03-11 02:15:23.224644929,Tablet,Electronics,East,Sales_Person_09,Customer_0667,5,393.41,0.02,1967.03,39.59,1927.43,51,3.1,Cash,Medium,3,2020,1,Wednesday,March
2020-03-11 09:15:57.071414283,Scanner,Accessories,West,Sales_Person_13,Customer_0287,3,127.71,0.228,383.12,87.33,295.79,74,4.5,Debit Card,Low,3,2020,1,Wednesday,March
2020-03-11 16:16:30.918183637,Laptop,Electronics,Central,Sales_Person_03,Customer_0169,4,744.64,0.187,2978.54,555.7,2422.85,57,2.7,Cash,High,3,2020,1,Wednesday,March
2020-03-11 23:17:04.764952991,Webcam,Accessories,South,Sales_Person_18,Customer_0420,2,80.51,0.237,161.02,38.16,122.87,53,3.0,Bank Transfer,High,3,2020,1,Wednesday,March
2020-03-12 06:17:38.611722345,Tablet,Electronics,North,Sales_Person_20,Customer_0047,5,412.6,0.012,2062.98,25.67,2037.32,20,2.8,Credit Card,Medium,3,2020,1,Thursday,March
2020-03-12 13:18:12.458491698,Monitor,Electronics,North,Sales_Person_02,Customer_0043,3,425.91,0.248,1277.73,316.27,961.46,64,4.8,Cash,Low,3,2020,1,Thursday,March
2020-03-12 20:18:46.305261052,Keyboard,Accessories,Central,Sales_Person_17,Customer_0321,2,42.2,0.215,84.4,18.12,66.28,45,3.5,Cash,Critical,3,2020,1,Thursday,March
2020-03-13 03:19:20.152030406,Desktop,Electronics,West,Sales_Person_19,Customer_0818,5,874.1,0.196,4370.51,858.4,3512.11,54,2.9,Bank Transfer,Low,3,2020,1,Friday,March
2020-03-13 10:19:53.998799760,Webcam,Accessories,West,Sales_Person_23,Customer_0221,4,86.04,0.1,344.17,34.4,309.76,30,3.4,Cash,Medium,3,2020,1,Friday,March
2020-03-13 17:20:27.845569114,Webcam,Accessories,Central,Sales_Person_13,Customer_0513,1,87.49,0.015,87.49,1.31,86.18,50,3.9,Credit Card,Medium,3,2020,1,Friday,March
2020-03-14 00:21:01.692338468,Scanner,Accessories,West,Sales_Person_13,Customer_0712,5,145.14,0.084,725.72,60.75,664.97,62,3.0,Debit Card,Low,3,2020,1,Saturday,March
2020-03-14 07:21:35.539107822,Laptop,Electronics,North,Sales_Person_01,Customer_0441,2,904.84,0.088,1809.68,159.99,1649.69,54,4.0,Cash,Medium,3,2020,1,Saturday,March
2020-03-14 14:22:09.385877176,Phone,Electronics,North,Sales_Person_02,Customer_0144,4,628.96,0.228,2515.84,573.74,1942.1,51,4.3,Cash,Critical,3,2020,1,Saturday,March
2020-03-14 21:22:43.232646529,Speaker,Accessories,South,Sales_Person_01,Customer_0890,4,119.95,0.125,479.81,59.8,420.0,65,2.3,Bank Transfer,Low,3,2020,1,Saturday,March
2020-03-15 04:23:17.079415883,Scanner,Accessories,Central,Sales_Person_24,Customer_0028,2,195.76,0.19,391.51,74.25,317.26,58,3.0,Bank Transfer,Low,3,2020,1,Sunday,March
2020-03-15 11:23:50.926185237,Webcam,Accessories,East,Sales_Person_05,Customer_0854,1,111.71,0.193,111.71,21.54,90.17,23,3.2,Bank Transfer,Critical,3,2020,1,Sunday,March
2020-03-15 18:24:24.772954591,Mouse,Accessories,East,Sales_Person_24,Customer_0850,6,29.32,0.085,175.9,15.02,160.88,39,2.4,Cash,Medium,3,2020,1,Sunday,March
2020-03-16 01:24:58.619723945,Keyboard,Accessories,South,Sales_Person_03,Customer_0790,18,44.92,0.045,808.64,36.3,772.33,39,2.1,Cash,Medium,3,2020,1,Monday,March
2020-03-16 08:25:32.466493299,Speaker,Accessories,South,Sales_Person_07,Customer_0553,4,149.33,0.089,597.31,53.0,544.31,49,3.3,Credit Card,Medium,3,2020,1,Monday,March
2020-03-16 15:26:06.313262653,Scanner,Accessories,West,Sales_Person_24,Customer_0844,4,129.42,0.148,517.67,76.71,440.97,57,4.5,Bank Transfer,Medium,3,2020,1,Monday,March
2020-03-16 22:26:40.160032006,Keyboard,Accessories,South,Sales_Person_22,Customer_0659,18,63.02,0.029,1134.43,33.11,1101.32,18,3.2,Debit Card,Low,3,2020,1,Monday,March
2020-03-17 05:27:14.006801360,Mouse,Accessories,South,Sales_Person_13,Customer_0857,16,25.29,0.004,404.65,1.73,402.92,34,4.3,Bank Transfer,Medium,3,2020,1,Tuesday,March
2020-03-17 12:27:47.853570714,Printer,Accessories,East,Sales_Person_23,Customer_0690,2,185.42,0.21,370.84,78.0,292.84,51,4.5,Bank Transfer,Medium,3,2020,1,Tuesday,March
2020-03-17 19:28:21.700340068,Mouse,Accessories,West,Sales_Person_18,Customer_0827,12,35.49,0.017,425.9,7.1,418.8,33,3.5,Credit Card,Medium,3,2020,1,Tuesday,March
2020-03-18 02:28:55.547109422,Mouse,Accessories,South,Sales_Person_24,Customer_0837,13,31.89,0.222,414.54,92.11,322.44,19,3.5,Debit Card,High,3,2020,1,Wednesday,March
2020-03-18 09:29:29.393878776,Keyboard,Accessories,South,Sales_Person_21,Customer_0930,17,41.58,0.079,706.87,55.5,651.37,55,4.3,Cash,Medium,3,2020,1,Wednesday,March
