,Date,Product,Category,Region,Salesperson,Customer_ID,Quantity,Unit_Price,Discount_Rate,Subtotal,Discount_Amount,Total_Amount,Customer_Age,Customer_Satisfaction,Payment_Method,Order_Priority,Month,Year,Quarter,Day_of_Week,Month_Name,Days_Since_Purchase,Revenue_Category,Bulk_Order,CustomerRelation
137,17:17.0,Mouse,Accessories,East,Sales_Person_19,Customer_0938,13,29.23,0.017,380.01,6.33,373.68,18,4.7,Cash,Medium,2,2020,1,Monday,February,1935,Very Low,Yes,New
138,17:50.9,Laptop,Electronics,East,Sales_Person_21,Customer_0812,4,1172.58,0.035,4690.31,163.5,4526.81,23,4,Cash,High,2,2020,1,Monday,February,1935,High,No,New
139,18:24.7,Mouse,Accessories,West,Sales_Person_20,Customer_0465,16,32.45,0.167,519.21,86.96,432.25,55,2.1,Bank Transfer,Medium,2,2020,1,Monday,February,1935,Very Low,Yes,New
140,18:58.5,Monitor,Electronics,Central,Sales_Person_18,Customer_0885,1,400.52,0.171,400.52,68.43,332.1,42,4.8,Debit Card,High,2,2020,1,Monday,February,1934,Very Low,No,New
141,19:32.4,Mouse,Accessories,East,Sales_Person_11,Customer_0550,11,20.84,0.031,229.29,7.04,222.25,35,2.4,Bank Transfer,Low,2,2020,1,Tuesday,February,1934,Very Low,Yes,New
142,20:06.2,Laptop,Electronics,South,Sales_Person_20,Customer_0867,5,931.75,0.175,4658.76,817.51,3841.25,43,3.1,Debit Card,Medium,2,2020,1,Tuesday,February,1934,Medium,No,New
143,20:40.1,Monitor,Electronics,North,Sales_Person_03,Customer_0380,2,385.23,0.058,770.46,44.46,726,44,2.4,Cash,Low,2,2020,1,Tuesday,February,1933,Very Low,No,New
144,21:13.9,Printer,Accessories,West,Sales_Person_17,Customer_0743,1,175.19,0.187,175.19,32.7,142.5,21,3,Credit Card,Critical,2,2020,1,Wednesday,February,1933,Very Low,No,New
145,21:47.8,Headphones,Accessories,East,Sales_Person_12,Customer_0478,3,89.02,0.086,267.07,22.93,244.14,32,2.4,Debit Card,Medium,2,2020,1,Wednesday,February,1933,Very Low,No,New
146,22:21.6,Headphones,Accessories,South,Sales_Person_10,Customer_0262,5,118.03,0.015,590.13,9.13,581,48,3.8,Debit Card,Medium,2,2020,1,Wednesday,February,1932,Very Low,No,New
147,22:55.5,Scanner,Accessories,East,Sales_Person_08,Customer_0580,2,142.1,0.245,284.2,69.65,214.55,56,4.6,Bank Transfer,Medium,2,2020,1,Wednesday,February,1932,Very Low,No,New
148,23:29.3,Phone,Electronics,East,Sales_Person_15,Customer_0179,1,667.18,0.215,667.18,143.72,523.47,54,2.8,Cash,Low,2,2020,1,Thursday,February,1932,Very Low,No,New
149,24:03.2,Printer,Accessories,Central,Sales_Person_05,Customer_0357,2,251.26,0.229,502.52,115.28,387.24,49,4.9,Debit Card,Medium,2,2020,1,Thursday,February,1932,Very Low,No,New
150,24:37.0,Printer,Accessories,Central,Sales_Person_04,Customer_0419,3,285.82,0.176,857.45,150.68,706.78,44,4.9,Credit Card,High,2,2020,1,Thursday,February,1931,Very Low,No,New
151,25:10.9,Speaker,Accessories,Central,Sales_Person_21,Customer_0698,1,85.23,0.185,85.23,15.8,69.43,58,3.9,Debit Card,Medium,2,2020,1,Friday,February,1931,Very Low,No,New
152,25:44.7,Mouse,Accessories,South,Sales_Person_20,Customer_0953,8,26.32,0.146,210.54,30.77,179.77,49,4.2,Bank Transfer,Medium,2,2020,1,Friday,February,1931,Very Low,No,New
153,26:18.6,Headphones,Accessories,East,Sales_Person_19,Customer_0201,5,102.39,0.13,511.96,66.61,445.35,45,4.7,Debit Card,High,2,2020,1,Friday,February,1930,Very Low,No,New
154,26:52.4,Laptop,Electronics,North,Sales_Person_21,Customer_0902,1,1141.57,0.163,1141.57,185.66,955.91,59,3.8,Credit Card,Low,2,2020,1,Friday,February,1930,Very Low,No,New
155,27:26.2,Keyboard,Accessories,West,Sales_Person_04,Customer_0013,10,66.67,0.099,666.66,66.12,600.54,38,2.8,Bank Transfer,Medium,2,2020,1,Saturday,February,1930,Very Low,Yes,New
156,28:00.1,Keyboard,Accessories,Central,Sales_Person_15,Customer_0443,7,64.18,0.002,449.28,1.08,448.21,64,2.4,Credit Card,Low,2,2020,1,Saturday,February,1930,Very Low,No,New
157,28:33.9,Monitor,Electronics,Central,Sales_Person_17,Customer_0726,4,256.27,0.05,1025.09,51.62,973.47,32,3.1,Cash,Low,2,2020,1,Saturday,February,1929,Very Low,No,New
158,29:07.8,Headphones,Accessories,East,Sales_Person_12,Customer_0732,2,65.52,0.124,131.05,16.31,114.73,27,2.9,Bank Transfer,Low,2,2020,1,Sunday,February,1929,Very Low,No,New
159,29:41.6,Headphones,Accessories,East,Sales_Person_03,Customer_0286,3,69.01,0.15,207.03,30.98,176.06,57,4.4,Debit Card,Low,2,2020,1,Sunday,February,1929,Very Low,No,New
160,30:15.5,Scanner,Accessories,South,Sales_Person_10,Customer_0756,5,219.91,0.125,1099.55,137.64,961.92,52,4.9,Credit Card,Critical,2,2020,1,Sunday,February,1928,Very Low,No,New
161,30:49.3,Keyboard,Accessories,South,Sales_Person_15,Customer_0868,6,48.9,0.084,293.41,24.71,268.7,64,2.6,Debit Card,Medium,2,2020,1,Monday,February,1928,Very Low,No,New
162,31:23.2,Headphones,Accessories,Central,Sales_Person_10,Customer_0258,2,117.33,0.037,234.65,8.76,225.89,63,3.7,Credit Card,Low,2,2020,1,Monday,February,1928,Very Low,No,New
163,31:57.0,Scanner,Accessories,East,Sales_Person_24,Customer_0570,4,142.76,0.123,571.04,70.51,500.53,59,4,Credit Card,Medium,2,2020,1,Monday,February,1928,Very Low,No,New
164,32:30.9,Mouse,Accessories,North,Sales_Person_23,Customer_0548,10,30.6,0.105,305.99,32.05,273.94,74,2.2,Debit Card,Low,2,2020,1,Monday,February,1927,Very Low,Yes,New
165,33:04.7,Webcam,Accessories,West,Sales_Person_18,Customer_0840,1,90.15,0.072,90.15,6.51,83.64,63,3.6,Credit Card,Medium,2,2020,1,Tuesday,February,1927,Very Low,No,New
166,33:38.6,Speaker,Accessories,East,Sales_Person_01,Customer_0941,2,110.25,0.157,220.49,34.55,185.94,26,2.6,Cash,Critical,2,2020,1,Tuesday,February,1927,Very Low,No,New
167,34:12.4,Desktop,Electronics,East,Sales_Person_03,Customer_0490,1,526.37,0.228,526.37,119.92,406.46,64,4,Credit Card,Low,2,2020,1,Tuesday,February,1926,Very Low,No,New
168,34:46.3,Printer,Accessories,South,Sales_Person_21,Customer_0498,5,236.81,0.141,1184.07,166.41,1017.67,38,4.5,Credit Card,Low,2,2020,1,Wednesday,February,1926,Very Low,No,New
169,35:20.1,Phone,Electronics,West,Sales_Person_12,Customer_0905,2,694.32,0.241,1388.65,335.34,1053.31,36,3.4,Bank Transfer,High,2,2020,1,Wednesday,February,1926,Very Low,No,New
170,35:54.0,Monitor,Electronics,Central,Sales_Person_01,Customer_0894,3,302.98,0.081,908.95,73.75,835.2,18,2.6,Bank Transfer,Low,2,2020,1,Wednesday,February,1925,Very Low,No,New
171,36:27.8,Webcam,Accessories,East,Sales_Person_03,Customer_0705,5,105.39,0,526.93,0.03,526.9,34,3.9,Bank Transfer,Low,2,2020,1,Wednesday,February,1925,Very Low,No,New
172,37:01.6,Speaker,Accessories,Central,Sales_Person_03,Customer_0333,2,106.81,0.141,213.63,30.07,183.56,57,3.9,Bank Transfer,Critical,2,2020,1,Thursday,February,1925,Very Low,No,New
173,37:35.5,Speaker,Accessories,East,Sales_Person_05,Customer_0562,2,95.03,0.063,190.07,11.89,178.18,55,4.2,Bank Transfer,Low,2,2020,1,Thursday,February,1925,Very Low,No,New
174,38:09.3,Speaker,Accessories,Central,Sales_Person_19,Customer_0975,5,92.47,0.239,462.37,110.58,351.79,41,3.7,Cash,Critical,2,2020,1,Thursday,February,1924,Very Low,No,New
175,38:43.2,Speaker,Accessories,West,Sales_Person_25,Customer_0032,3,128.62,0.131,385.87,50.67,335.2,30,4.9,Credit Card,Medium,2,2020,1,Friday,February,1924,Very Low,No,New
176,39:17.0,Keyboard,Accessories,South,Sales_Person_01,Customer_0610,13,54.21,0.184,704.75,129.52,575.23,21,2.5,Debit Card,High,2,2020,1,Friday,February,1924,Very Low,Yes,New
177,39:50.9,Scanner,Accessories,West,Sales_Person_04,Customer_0043,5,151.15,0.072,755.77,54.68,701.09,27,4.5,Debit Card,Low,2,2020,1,Friday,February,1923,Very Low,No,New
178,40:24.7,Printer,Accessories,North,Sales_Person_04,Customer_0893,5,228.05,0.047,1140.23,53.28,1086.95,71,4.8,Debit Card,Low,2,2020,1,Friday,February,1923,Very Low,No,New
179,40:58.6,Headphones,Accessories,South,Sales_Person_17,Customer_0351,5,83.69,0.117,418.43,48.88,369.55,55,2.1,Cash,Low,2,2020,1,Saturday,February,1923,Very Low,No,New
180,41:32.4,Speaker,Accessories,West,Sales_Person_14,Customer_0334,4,111.7,0.168,446.78,75.25,371.53,57,2.8,Credit Card,Low,2,2020,1,Saturday,February,1923,Very Low,No,New
181,42:06.3,Phone,Electronics,North,Sales_Person_18,Customer_0822,4,629.91,0.189,2519.65,476.22,2043.43,39,3.2,Debit Card,Low,2,2020,1,Saturday,February,1922,Low,No,New
182,42:40.1,Headphones,Accessories,East,Sales_Person_01,Customer_0559,5,106.5,0.077,532.5,41.11,491.39,33,2.5,Debit Card,Medium,2,2020,1,Sunday,February,1922,Very Low,No,New
183,43:14.0,Laptop,Electronics,East,Sales_Person_22,Customer_0270,4,957.98,0.176,3831.93,675.56,3156.37,43,2.7,Credit Card,Medium,2,2020,1,Sunday,February,1922,Medium,No,New
184,43:47.8,Laptop,Electronics,Central,Sales_Person_16,Customer_0944,3,996.35,0.015,2989.06,44.9,2944.17,32,2.4,Credit Card,Critical,2,2020,1,Sunday,February,1921,Medium,No,New
185,44:21.7,Phone,Electronics,South,Sales_Person_03,Customer_0823,3,403.43,0.102,1210.3,123.9,1086.4,26,4.3,Debit Card,High,2,2020,1,Monday,February,1921,Very Low,No,New
186,44:55.5,Scanner,Accessories,East,Sales_Person_23,Customer_0413,3,212.46,0.167,637.38,106.41,530.97,36,4.1,Bank Transfer,Low,2,2020,1,Monday,February,1921,Very Low,No,New
187,45:29.3,Phone,Electronics,South,Sales_Person_21,Customer_0943,1,649.41,0.224,649.41,145.7,503.72,19,3.4,Cash,Low,2,2020,1,Monday,February,1921,Very Low,No,New
188,46:03.2,Keyboard,Accessories,East,Sales_Person_09,Customer_0575,5,52.22,0.032,261.09,8.26,252.82,29,2.1,Cash,High,2,2020,1,Monday,February,1920,Very Low,No,New
189,46:37.0,Phone,Electronics,Central,Sales_Person_23,Customer_0019,2,741.82,0.219,1483.63,325.03,1158.61,30,3.6,Credit Card,Low,2,2020,1,Tuesday,February,1920,Very Low,No,New
190,47:10.9,Mouse,Accessories,West,Sales_Person_04,Customer_0347,4,24.51,0.079,98.05,7.73,90.32,55,3.1,Debit Card,Medium,2,2020,1,Tuesday,February,1920,Very Low,No,New
191,47:44.7,Headphones,Accessories,Central,Sales_Person_21,Customer_0905,3,88.27,0.058,264.81,15.43,249.38,53,2.9,Credit Card,Low,2,2020,1,Tuesday,February,1919,Very Low,No,New
192,48:18.6,Webcam,Accessories,North,Sales_Person_05,Customer_0613,2,66.75,0.122,133.5,16.33,117.17,60,4.1,Cash,Low,2,2020,1,Wednesday,February,1919,Very Low,No,New
193,48:52.4,Tablet,Electronics,East,Sales_Person_11,Customer_0037,1,363.02,0.181,363.02,65.71,297.31,62,2.7,Cash,High,2,2020,1,Wednesday,February,1919,Very Low,No,New
194,49:26.3,Scanner,Accessories,North,Sales_Person_21,Customer_0619,2,200.5,0.089,401.01,35.62,365.38,67,3.4,Debit Card,Medium,2,2020,1,Wednesday,February,1918,Very Low,No,New
195,50:00.1,Phone,Electronics,North,Sales_Person_09,Customer_0092,2,645.65,0.24,1291.3,309.51,981.79,55,4.6,Cash,Low,2,2020,1,Wednesday,February,1918,Very Low,No,New
196,50:34.0,Monitor,Electronics,South,Sales_Person_03,Customer_0820,3,265.01,0.039,795.03,31.11,763.93,42,4.6,Bank Transfer,High,2,2020,1,Thursday,February,1918,Very Low,No,New
197,51:07.8,Laptop,Electronics,East,Sales_Person_06,Customer_0185,1,1192.38,0.245,1192.38,292.42,899.97,31,3.6,Credit Card,Medium,2,2020,1,Thursday,February,1918,Very Low,No,New
198,51:41.7,Mouse,Accessories,North,Sales_Person_24,Customer_0728,17,32.07,0,545.21,0.24,544.98,55,3,Credit Card,High,2,2020,1,Thursday,February,1917,Very Low,Yes,New
199,52:15.5,Printer,Accessories,West,Sales_Person_11,Customer_0028,2,188.69,0.087,377.38,33.01,344.37,26,4.9,Bank Transfer,Low,2,2020,1,Friday,February,1917,Very Low,No,New
200,52:49.4,Speaker,Accessories,North,Sales_Person_09,Customer_0548,5,138.63,0.117,693.17,80.78,612.39,21,4.7,Bank Transfer,High,2,2020,1,Friday,February,1917,Very Low,No,New
201,53:23.2,Tablet,Electronics,West,Sales_Person_15,Customer_0372,4,388.43,0.01,1553.71,15.63,1538.08,36,2.5,Debit Card,Critical,2,2020,1,Friday,February,1916,Low,No,New
202,53:57.0,Scanner,Accessories,South,Sales_Person_23,Customer_0832,2,130.21,0.12,260.42,31.25,229.17,73,4.9,Cash,Critical,2,2020,1,Friday,February,1916,Very Low,No,New
203,54:30.9,Webcam,Accessories,North,Sales_Person_03,Customer_0530,4,75.64,0.069,302.55,20.99,281.56,73,2.2,Cash,Low,2,2020,1,Saturday,February,1916,Very Low,No,New
204,55:04.7,Tablet,Electronics,Central,Sales_Person_01,Customer_0345,2,572.37,0.207,1144.74,237.33,907.41,65,2.7,Cash,Critical,2,2020,1,Saturday,February,1916,Very Low,No,New
205,55:38.6,Phone,Electronics,South,Sales_Person_20,Customer_0419,3,421.27,0.114,1263.82,143.77,1120.05,43,3.5,Debit Card,High,2,2020,1,Saturday,February,1915,Very Low,No,New
206,56:12.4,Keyboard,Accessories,West,Sales_Person_22,Customer_0196,1,68.74,0.048,68.74,3.32,65.43,72,3.5,Cash,Medium,3,2020,1,Sunday,March,1915,Very Low,No,New
207,56:46.3,Laptop,Electronics,South,Sales_Person_19,Customer_0078,1,1086.84,0.058,1086.84,62.91,1023.94,69,3.9,Credit Card,Low,3,2020,1,Sunday,March,1915,Very Low,No,New
208,57:20.1,Laptop,Electronics,North,Sales_Person_14,Customer_0167,2,959.39,0.172,1918.77,330.67,1588.1,32,4.6,Cash,High,3,2020,1,Sunday,March,1914,Low,No,New
209,57:54.0,Printer,Accessories,East,Sales_Person_17,Customer_0090,2,276.39,0.046,552.79,25.24,527.55,49,4.3,Debit Card,Medium,3,2020,1,Monday,March,1914,Very Low,No,New
210,58:27.8,Keyboard,Accessories,East,Sales_Person_22,Customer_0264,18,64.35,0.176,1158.32,204.11,954.21,44,3.3,Credit Card,Low,3,2020,1,Monday,March,1914,Very Low,Yes,New
211,59:01.7,Speaker,Accessories,West,Sales_Person_14,Customer_0472,5,92.69,0.163,463.46,75.73,387.74,25,4.4,Debit Card,Low,3,2020,1,Monday,March,1913,Very Low,No,New
212,59:35.5,Headphones,Accessories,West,Sales_Person_17,Customer_0208,4,77.37,0.205,309.47,63.35,246.12,26,4,Debit Card,High,3,2020,1,Monday,March,1913,Very Low,No,New
213,00:09.4,Desktop,Electronics,East,Sales_Person_25,Customer_0724,4,488.27,0.234,1953.08,456.3,1496.78,69,4.6,Bank Transfer,Low,3,2020,1,Tuesday,March,1913,Low,No,New
214,00:43.2,Mouse,Accessories,West,Sales_Person_14,Customer_0271,2,34.17,0.093,68.34,6.32,62.01,24,5,Debit Card,Low,3,2020,1,Tuesday,March,1913,Very Low,No,New
215,01:17.1,Laptop,Electronics,South,Sales_Person_12,Customer_0263,2,1113.64,0.035,2227.28,76.89,2150.4,38,4.2,Cash,Low,3,2020,1,Tuesday,March,1912,Low,No,New
216,01:50.9,Monitor,Electronics,Central,Sales_Person_16,Customer_0506,1,304.4,0.009,304.4,2.86,301.54,25,3.4,Debit Card,Low,3,2020,1,Wednesday,March,1912,Very Low,No,New
217,02:24.7,Laptop,Electronics,Central,Sales_Person_01,Customer_0785,3,1190.25,0.236,3570.76,843.66,2727.09,50,4,Debit Card,Low,3,2020,1,Wednesday,March,1912,Low,No,New
218,02:58.6,Tablet,Electronics,South,Sales_Person_13,Customer_0512,5,438.59,0.091,2192.93,199.49,1993.44,32,4.3,Cash,Low,3,2020,1,Wednesday,March,1911,Low,No,New
219,03:32.4,Laptop,Electronics,Central,Sales_Person_06,Customer_0854,1,837.07,0.065,837.07,54.28,782.79,67,3,Credit Card,Low,3,2020,1,Wednesday,March,1911,Very Low,No,New
220,04:06.3,Scanner,Accessories,North,Sales_Person_17,Customer_0726,1,124.23,0.198,124.23,24.54,99.69,65,3.6,Debit Card,Low,3,2020,1,Thursday,March,1911,Very Low,No,New
221,04:40.1,Laptop,Electronics,South,Sales_Person_12,Customer_0886,3,899.19,0.194,2697.56,522.81,2174.75,70,4.3,Debit Card,Critical,3,2020,1,Thursday,March,1911,Low,No,New
222,05:14.0,Desktop,Electronics,West,Sales_Person_23,Customer_0576,5,485.21,0.131,2426.06,317.32,2108.75,47,3,Credit Card,High,3,2020,1,Thursday,March,1910,Low,No,New
223,05:47.8,Desktop,Electronics,South,Sales_Person_19,Customer_0524,4,762.66,0.123,3050.66,375.54,2675.11,55,4.8,Cash,Medium,3,2020,1,Friday,March,1910,Low,No,New
224,06:21.7,Speaker,Accessories,East,Sales_Person_06,Customer_0722,2,94.47,0.207,188.93,39.18,149.75,58,4.8,Credit Card,Medium,3,2020,1,Friday,March,1910,Very Low,No,New
225,06:55.5,Webcam,Accessories,West,Sales_Person_07,Customer_0312,3,79.22,0.202,237.65,48.05,189.59,65,2.3,Cash,High,3,2020,1,Friday,March,1909,Very Low,No,New
226,07:29.4,Headphones,Accessories,East,Sales_Person_01,Customer_0174,4,69.97,0.232,279.88,64.84,215.04,30,5,Cash,Low,3,2020,1,Saturday,March,1909,Very Low,No,New
227,08:03.2,Monitor,Electronics,West,Sales_Person_01,Customer_0431,1,248.01,0.225,248.01,55.72,192.29,19,4.4,Debit Card,Low,3,2020,1,Saturday,March,1909,Very Low,No,New
228,08:37.1,Laptop,Electronics,Central,Sales_Person_05,Customer_0768,1,882.19,0.02,882.19,17.36,864.82,63,3.3,Bank Transfer,High,3,2020,1,Saturday,March,1909,Very Low,No,New
229,09:10.9,Laptop,Electronics,South,Sales_Person_06,Customer_0463,5,701.63,0.056,3508.16,197.12,3311.04,33,2.2,Bank Transfer,High,3,2020,1,Saturday,March,1908,Medium,No,New
230,09:44.8,Mouse,Accessories,North,Sales_Person_16,Customer_0101,19,30.87,0.049,586.44,28.92,557.52,26,2.4,Cash,Medium,3,2020,1,Sunday,March,1908,Very Low,Yes,New
231,10:18.6,Desktop,Electronics,West,Sales_Person_25,Customer_0016,5,521.77,0.046,2608.87,119.51,2489.36,61,4.1,Cash,Medium,3,2020,1,Sunday,March,1908,Low,No,New
232,10:52.4,Monitor,Electronics,West,Sales_Person_16,Customer_0709,2,278.73,0.224,557.46,125.05,432.41,29,3,Debit Card,Critical,3,2020,1,Sunday,March,1907,Very Low,No,New
233,11:26.3,Speaker,Accessories,East,Sales_Person_14,Customer_0258,3,104.75,0.111,314.25,34.73,279.51,67,3.2,Bank Transfer,Low,3,2020,1,Monday,March,1907,Very Low,No,New
234,12:00.1,Printer,Accessories,Central,Sales_Person_01,Customer_0896,2,219.42,0.087,438.84,38.26,400.59,54,5,Debit Card,Medium,3,2020,1,Monday,March,1907,Very Low,No,New
235,12:34.0,Webcam,Accessories,East,Sales_Person_13,Customer_0244,1,88.57,0.042,88.57,3.75,84.82,23,2.5,Cash,Low,3,2020,1,Monday,March,1906,Very Low,No,New
236,13:07.8,Headphones,Accessories,East,Sales_Person_20,Customer_0348,2,84.81,0.151,169.62,25.53,144.09,37,4.2,Credit Card,Critical,3,2020,1,Monday,March,1906,Very Low,No,New
237,13:41.7,Keyboard,Accessories,Central,Sales_Person_10,Customer_0249,9,52.74,0.061,474.63,28.88,445.76,35,5,Credit Card,High,3,2020,1,Tuesday,March,1906,Very Low,No,New
238,14:15.5,Headphones,Accessories,North,Sales_Person_24,Customer_0105,5,99.05,0.146,495.26,72.44,422.82,39,4.3,Cash,Critical,3,2020,1,Tuesday,March,1906,Very Low,No,New
239,14:49.4,Scanner,Accessories,East,Sales_Person_10,Customer_0694,4,129.1,0.098,516.4,50.42,465.99,51,2.2,Debit Card,Critical,3,2020,1,Tuesday,March,1905,Very Low,No,New
240,15:23.2,Tablet,Electronics,East,Sales_Person_09,Customer_0667,5,393.41,0.02,1967.03,39.59,1927.43,51,3.1,Cash,Medium,3,2020,1,Wednesday,March,1905,Low,No,New
241,15:57.1,Scanner,Accessories,West,Sales_Person_13,Customer_0287,3,127.71,0.228,383.12,87.33,295.79,74,4.5,Debit Card,Low,3,2020,1,Wednesday,March,1905,Very Low,No,New
242,16:30.9,Laptop,Electronics,Central,Sales_Person_03,Customer_0169,4,744.64,0.187,2978.54,555.7,2422.85,57,2.7,Cash,High,3,2020,1,Wednesday,March,1904,Low,No,New
243,17:04.8,Webcam,Accessories,South,Sales_Person_18,Customer_0420,2,80.51,0.237,161.02,38.16,122.87,53,3,Bank Transfer,High,3,2020,1,Wednesday,March,1904,Very Low,No,New
244,17:38.6,Tablet,Electronics,North,Sales_Person_20,Customer_0047,5,412.6,0.012,2062.98,25.67,2037.32,20,2.8,Credit Card,Medium,3,2020,1,Thursday,March,1904,Low,No,New
245,18:12.5,Monitor,Electronics,North,Sales_Person_02,Customer_0043,3,425.91,0.248,1277.73,316.27,961.46,64,4.8,Cash,Low,3,2020,1,Thursday,March,1904,Very Low,No,New
246,18:46.3,Keyboard,Accessories,Central,Sales_Person_17,Customer_0321,2,42.2,0.215,84.4,18.12,66.28,45,3.5,Cash,Critical,3,2020,1,Thursday,March,1903,Very Low,No,New
247,19:20.2,Desktop,Electronics,West,Sales_Person_19,Customer_0818,5,874.1,0.196,4370.51,858.4,3512.11,54,2.9,Bank Transfer,Low,3,2020,1,Friday,March,1903,Medium,No,New
248,19:54.0,Webcam,Accessories,West,Sales_Person_23,Customer_0221,4,86.04,0.1,344.17,34.4,309.76,30,3.4,Cash,Medium,3,2020,1,Friday,March,1903,Very Low,No,New
249,20:27.8,Webcam,Accessories,Central,Sales_Person_13,Customer_0513,1,87.49,0.015,87.49,1.31,86.18,50,3.9,Credit Card,Medium,3,2020,1,Friday,March,1902,Very Low,No,New
250,21:01.7,Scanner,Accessories,West,Sales_Person_13,Customer_0712,5,145.14,0.084,725.72,60.75,664.97,62,3,Debit Card,Low,3,2020,1,Saturday,March,1902,Very Low,No,New
251,21:35.5,Laptop,Electronics,North,Sales_Person_01,Customer_0441,2,904.84,0.088,1809.68,159.99,1649.69,54,4,Cash,Medium,3,2020,1,Saturday,March,1902,Low,No,New
252,22:09.4,Phone,Electronics,North,Sales_Person_02,Customer_0144,4,628.96,0.228,2515.84,573.74,1942.1,51,4.3,Cash,Critical,3,2020,1,Saturday,March,1902,Low,No,New
253,22:43.2,Speaker,Accessories,South,Sales_Person_01,Customer_0890,4,119.95,0.125,479.81,59.8,420,65,2.3,Bank Transfer,Low,3,2020,1,Saturday,March,1901,Very Low,No,New
254,23:17.1,Scanner,Accessories,Central,Sales_Person_24,Customer_0028,2,195.76,0.19,391.51,74.25,317.26,58,3,Bank Transfer,Low,3,2020,1,Sunday,March,1901,Very Low,No,New
255,23:50.9,Webcam,Accessories,East,Sales_Person_05,Customer_0854,1,111.71,0.193,111.71,21.54,90.17,23,3.2,Bank Transfer,Critical,3,2020,1,Sunday,March,1901,Very Low,No,New
256,24:24.8,Mouse,Accessories,East,Sales_Person_24,Customer_0850,6,29.32,0.085,175.9,15.02,160.88,39,2.4,Cash,Medium,3,2020,1,Sunday,March,1900,Very Low,No,New
257,24:58.6,Keyboard,Accessories,South,Sales_Person_03,Customer_0790,18,44.92,0.045,808.64,36.3,772.33,39,2.1,Cash,Medium,3,2020,1,Monday,March,1900,Very Low,Yes,New
258,25:32.5,Speaker,Accessories,South,Sales_Person_07,Customer_0553,4,149.33,0.089,597.31,53,544.31,49,3.3,Credit Card,Medium,3,2020,1,Monday,March,1900,Very Low,No,New
259,26:06.3,Scanner,Accessories,West,Sales_Person_24,Customer_0844,4,129.42,0.148,517.67,76.71,440.97,57,4.5,Bank Transfer,Medium,3,2020,1,Monday,March,1899,Very Low,No,New
260,26:40.2,Keyboard,Accessories,South,Sales_Person_22,Customer_0659,18,63.02,0.029,1134.43,33.11,1101.32,18,3.2,Debit Card,Low,3,2020,1,Monday,March,1899,Very Low,Yes,New
261,27:14.0,Mouse,Accessories,South,Sales_Person_13,Customer_0857,16,25.29,0.004,404.65,1.73,402.92,34,4.3,Bank Transfer,Medium,3,2020,1,Tuesday,March,1899,Very Low,Yes,New
262,27:47.9,Printer,Accessories,East,Sales_Person_23,Customer_0690,2,185.42,0.21,370.84,78,292.84,51,4.5,Bank Transfer,Medium,3,2020,1,Tuesday,March,1899,Very Low,No,New
